lead_id,provider_id,offered_at,rank_shown,purchased,contacted,converted,lead_price_gbp
L00420,P0063,2026-02-08,5,1,0,0,8.0
L00040,P0038,2026-02-08,1,1,1,0,10.0
L00040,P0101,2026-02-08,2,0,0,0,8.0
L00040,P0094,2026-02-08,3,0,0,0,10.0
L00040,P0111,2026-02-08,4,0,0,0,8.0
L00040,P0193,2026-02-08,5,0,0,0,8.0
L02128,P0136,2026-02-08,1,1,1,0,10.0
L02128,P0082,2026-02-08,2,1,1,0,8.0
L02128,P0086,2026-02-08,3,0,0,0,8.0
L02128,P0205,2026-02-08,4,0,0,0,10.0
L02128,P0186,2026-02-08,5,0,0,0,12.0
L02416,P0198,2026-02-08,1,1,0,0,15.0
L02416,P0027,2026-02-08,2,1,1,0,15.0
L02416,P0033,2026-02-08,3,1,1,1,10.0
L02416,P0077,2026-02-08,4,0,0,0,12.0
L02416,P0200,2026-02-08,5,1,1,0,8.0
L00443,P0123,2026-02-08,1,0,0,0,10.0
L00443,P0215,2026-02-08,2,0,0,0,8.0
L00443,P0003,2026-02-08,3,1,1,0,10.0
L00443,P0119,2026-02-08,4,1,1,0,12.0
L00443,P0005,2026-02-08,5,0,0,0,15.0
L02089,P0093,2026-02-08,1,1,1,0,15.0
L02089,P0108,2026-02-08,2,0,0,0,12.0
L02089,P0138,2026-02-08,3,1,1,0,10.0
L02089,P0006,2026-02-08,4,1,1,0,8.0
L02089,P0086,2026-02-08,5,1,1,0,15.0
L00464,P0120,2026-02-08,1,0,0,0,10.0
L00464,P0124,2026-02-08,2,0,0,0,12.0
L00464,P0138,2026-02-08,3,0,0,0,12.0
L00464,P0186,2026-02-08,4,1,1,1,10.0
L00464,P0104,2026-02-08,5,0,0,0,12.0
L01206,P0103,2026-02-08,1,0,0,0,15.0
L01206,P0081,2026-02-08,2,1,1,1,15.0
L01206,P0128,2026-02-08,3,0,0,0,15.0
L01206,P0116,2026-02-08,4,1,1,0,15.0
L01206,P0056,2026-02-08,5,0,0,0,8.0
L02112,P0206,2026-02-08,1,1,0,0,10.0
L02112,P0071,2026-02-08,2,1,1,1,10.0
L02112,P0187,2026-02-08,3,1,1,0,15.0
L02112,P0174,2026-02-08,4,0,0,0,8.0
L02112,P0072,2026-02-08,5,0,0,0,12.0
L02247,P0118,2026-02-08,1,1,1,0,15.0
L02247,P0168,2026-02-08,2,0,0,0,15.0
L02247,P0064,2026-02-08,3,0,0,0,15.0
L02247,P0137,2026-02-08,4,0,0,0,15.0
L02247,P0130,2026-02-08,5,0,0,0,15.0
L00761,P0186,2026-02-08,1,1,0,0,12.0
L00761,P0138,2026-02-08,2,1,1,0,10.0
L00761,P0050,2026-02-08,3,1,1,0,15.0
L00761,P0100,2026-02-08,4,1,0,0,15.0
L00761,P0120,2026-02-08,5,1,1,0,8.0
L01150,P0088,2026-02-08,1,1,1,0,12.0
L01150,P0092,2026-02-08,2,1,1,1,10.0
L01150,P0150,2026-02-08,3,1,1,0,12.0
L01150,P0078,2026-02-08,4,0,0,0,15.0
L01150,P0184,2026-02-08,5,1,1,0,12.0
L02912,P0178,2026-02-08,1,1,1,1,15.0
L02912,P0056,2026-02-08,2,0,0,0,8.0
L02912,P0020,2026-02-08,3,1,1,1,15.0
L02912,P0028,2026-02-08,4,1,0,0,8.0
L02912,P0081,2026-02-08,5,1,1,0,8.0
L00642,P0088,2026-02-08,1,1,1,1,15.0
L00642,P0051,2026-02-08,2,0,0,0,12.0
L00642,P0184,2026-02-08,3,1,1,0,10.0
L00642,P0092,2026-02-08,4,1,1,1,15.0
L00642,P0150,2026-02-08,5,1,1,0,12.0
L02582,P0106,2026-02-08,1,0,0,0,12.0
L02582,P0029,2026-02-08,2,0,0,0,15.0
L02582,P0173,2026-02-08,3,1,1,0,10.0
L02582,P0181,2026-02-08,4,0,0,0,12.0
L02582,P0043,2026-02-08,5,1,1,0,8.0
L00684,P0195,2026-02-08,1,1,1,0,10.0
L00684,P0112,2026-02-08,2,1,0,0,15.0
L00684,P0109,2026-02-08,3,1,1,1,12.0
L00684,P0117,2026-02-08,4,0,0,0,10.0
L00684,P0010,2026-02-08,5,0,0,0,10.0
L00204,P0189,2026-02-08,1,0,0,0,10.0
L00204,P0058,2026-02-08,2,1,1,1,8.0
L00204,P0019,2026-02-08,3,0,0,0,10.0
L00204,P0097,2026-02-08,4,0,0,0,10.0
L00204,P0065,2026-02-08,5,1,1,0,15.0
L02502,P0068,2026-02-08,1,1,1,0,12.0
L02502,P0143,2026-02-08,2,0,0,0,15.0
L02502,P0153,2026-02-08,3,0,0,0,8.0
L02502,P0189,2026-02-08,4,0,0,0,12.0
L02502,P0148,2026-02-08,5,1,1,1,10.0
L00832,P0013,2026-02-08,1,1,1,0,8.0
L00832,P0121,2026-02-08,2,1,1,0,12.0
L00832,P0217,2026-02-08,3,1,1,0,15.0
L00832,P0162,2026-02-08,4,1,1,0,10.0
L00832,P0190,2026-02-08,5,1,1,0,12.0
L02639,P0208,2026-02-08,1,1,1,0,12.0
L02639,P0044,2026-02-08,2,0,0,0,15.0
L02639,P0020,2026-02-08,3,0,0,0,10.0
L02639,P0086,2026-02-08,4,0,0,0,10.0
L02639,P0028,2026-02-08,5,1,1,0,15.0
L01879,P0127,2026-02-08,1,0,0,0,10.0
L01879,P0201,2026-02-08,2,1,1,0,12.0
L01879,P0204,2026-02-08,3,0,0,0,10.0
L01879,P0143,2026-02-08,4,0,0,0,15.0
L01879,P0058,2026-02-08,5,0,0,0,12.0
L02895,P0206,2026-02-08,1,1,1,1,10.0
L02895,P0174,2026-02-08,2,1,1,0,12.0
L02895,P0200,2026-02-08,3,1,1,1,8.0
L02895,P0198,2026-02-08,4,0,0,0,8.0
L02895,P0033,2026-02-08,5,1,1,0,10.0
L00685,P0184,2026-02-08,1,0,0,0,15.0
L00685,P0152,2026-02-08,2,1,1,0,15.0
L00685,P0218,2026-02-08,3,1,0,0,15.0
L00685,P0092,2026-02-08,4,1,1,0,12.0
L00685,P0017,2026-02-08,5,0,0,0,12.0
L00163,P0093,2026-02-08,1,0,0,0,8.0
L00163,P0124,2026-02-08,2,0,0,0,12.0
L00163,P0006,2026-02-08,3,1,0,0,10.0
L00163,P0081,2026-02-08,4,0,0,0,10.0
L00163,P0086,2026-02-08,5,0,0,0,12.0
L02023,P0028,2026-02-08,1,1,1,0,15.0
L02023,P0164,2026-02-08,2,1,1,0,8.0
L02023,P0085,2026-02-08,3,0,0,0,12.0
L02023,P0067,2026-02-08,4,0,0,0,10.0
L02023,P0149,2026-02-08,5,0,0,0,15.0
L01118,P0116,2026-02-08,1,1,1,1,12.0
L01118,P0022,2026-02-08,2,0,0,0,8.0
L01118,P0017,2026-02-08,3,0,0,0,10.0
L01118,P0020,2026-02-08,4,1,1,0,8.0
L01118,P0004,2026-02-08,5,1,1,0,15.0
L01014,P0110,2026-02-09,1,1,1,0,10.0
L01014,P0031,2026-02-09,2,1,1,0,10.0
L01014,P0074,2026-02-09,3,0,0,0,10.0
L01014,P0058,2026-02-09,4,1,1,1,10.0
L01014,P0035,2026-02-09,5,1,1,0,8.0
L02841,P0001,2026-02-09,1,0,0,0,10.0
L02841,P0174,2026-02-09,2,0,0,0,12.0
L02841,P0187,2026-02-09,3,1,1,0,8.0
L02841,P0010,2026-02-09,4,0,0,0,10.0
L02841,P0005,2026-02-09,5,0,0,0,12.0
L00706,P0131,2026-02-09,1,0,0,0,10.0
L00706,P0036,2026-02-09,2,0,0,0,12.0
L00706,P0008,2026-02-09,3,0,0,0,10.0
L00706,P0094,2026-02-09,4,0,0,0,15.0
L00706,P0158,2026-02-09,5,0,0,0,8.0
L01789,P0020,2026-02-09,1,1,1,1,10.0
L01789,P0158,2026-02-09,2,1,0,0,8.0
L01789,P0063,2026-02-09,3,1,1,1,15.0
L01789,P0014,2026-02-09,4,0,0,0,8.0
L01789,P0044,2026-02-09,5,0,0,0,15.0
L00289,P0181,2026-02-09,1,0,0,0,12.0
L00289,P0153,2026-02-09,2,1,1,0,15.0
L00289,P0000,2026-02-09,3,1,1,0,15.0
L00289,P0114,2026-02-09,4,0,0,0,8.0
L00289,P0062,2026-02-09,5,0,0,0,10.0
L01196,P0209,2026-02-09,1,1,1,1,15.0
L01196,P0047,2026-02-09,2,1,1,0,12.0
L01196,P0083,2026-02-09,3,0,0,0,15.0
L01196,P0010,2026-02-09,4,1,1,0,8.0
L01196,P0005,2026-02-09,5,1,1,0,12.0
L01559,P0121,2026-02-09,1,1,1,0,15.0
L01559,P0162,2026-02-09,2,0,0,0,8.0
L01559,P0013,2026-02-09,3,0,0,0,10.0
L01559,P0182,2026-02-09,4,1,1,1,8.0
L01559,P0217,2026-02-09,5,1,1,0,8.0
L01746,P0015,2026-02-09,1,0,0,0,15.0
L01746,P0165,2026-02-09,2,1,1,0,8.0
L01746,P0155,2026-02-09,3,0,0,0,15.0
L01746,P0084,2026-02-09,4,0,0,0,15.0
L01746,P0030,2026-02-09,5,0,0,0,10.0
L01961,P0205,2026-02-09,1,1,1,0,15.0
L01961,P0086,2026-02-09,2,1,1,1,12.0
L01961,P0136,2026-02-09,3,1,0,0,10.0
L01961,P0004,2026-02-09,4,1,1,0,8.0
L01961,P0116,2026-02-09,5,1,1,0,8.0
L02995,P0028,2026-02-09,1,0,0,0,8.0
L02995,P0020,2026-02-09,2,0,0,0,15.0
L02995,P0085,2026-02-09,3,0,0,0,8.0
L02995,P0067,2026-02-09,4,1,1,0,12.0
L02995,P0164,2026-02-09,5,0,0,0,10.0
L00292,P0124,2026-02-09,1,1,1,0,10.0
L00292,P0061,2026-02-09,2,1,1,1,12.0
L00292,P0032,2026-02-09,3,1,0,0,12.0
L00292,P0100,2026-02-09,4,0,0,0,12.0
L00292,P0025,2026-02-09,5,1,1,1,12.0
L00555,P0008,2026-02-09,1,0,0,0,8.0
L00555,P0131,2026-02-09,2,1,0,0,12.0
L00555,P0193,2026-02-09,3,0,0,0,8.0
L00555,P0111,2026-02-09,4,0,0,0,15.0
L00555,P0140,2026-02-09,5,0,0,0,12.0
L01335,P0210,2026-02-09,1,1,0,0,15.0
L01335,P0179,2026-02-09,2,0,0,0,15.0
L01335,P0115,2026-02-09,3,0,0,0,8.0
L01335,P0157,2026-02-09,4,1,0,0,12.0
L01335,P0011,2026-02-09,5,0,0,0,8.0
L00863,P0085,2026-02-10,1,0,0,0,15.0
L00863,P0212,2026-02-10,2,0,0,0,8.0
L00863,P0066,2026-02-10,3,1,0,0,8.0
L00863,P0020,2026-02-10,4,0,0,0,10.0
L00863,P0023,2026-02-10,5,0,0,0,8.0
L00339,P0206,2026-02-10,1,1,1,1,10.0
L00339,P0187,2026-02-10,2,0,0,0,8.0
L00339,P0077,2026-02-10,3,0,0,0,8.0
L00339,P0033,2026-02-10,4,0,0,0,15.0
L00339,P0072,2026-02-10,5,0,0,0,8.0
L02110,P0050,2026-02-10,1,1,1,1,10.0
L02110,P0138,2026-02-10,2,1,0,0,10.0
L02110,P0186,2026-02-10,3,1,1,0,12.0
L02110,P0061,2026-02-10,4,0,0,0,8.0
L02110,P0100,2026-02-10,5,0,0,0,12.0
L00118,P0033,2026-02-10,1,1,1,0,8.0
L00118,P0211,2026-02-10,2,0,0,0,12.0
L00118,P0200,2026-02-10,3,0,0,0,8.0
L00118,P0071,2026-02-10,4,1,1,1,15.0
L00118,P0187,2026-02-10,5,0,0,0,8.0
L02651,P0112,2026-02-10,1,0,0,0,8.0
L02651,P0188,2026-02-10,2,1,0,0,8.0
L02651,P0075,2026-02-10,3,0,0,0,10.0
L02651,P0117,2026-02-10,4,1,0,0,15.0
L02651,P0016,2026-02-10,5,0,0,0,10.0
L00727,P0030,2026-02-10,1,1,1,0,15.0
L00727,P0034,2026-02-10,2,0,0,0,15.0
L00727,P0166,2026-02-10,3,0,0,0,12.0
L00727,P0174,2026-02-10,4,0,0,0,12.0
L00727,P0206,2026-02-10,5,0,0,0,8.0
L01834,P0101,2026-02-10,1,1,0,0,10.0
L01834,P0038,2026-02-10,2,0,0,0,12.0
L01834,P0111,2026-02-10,3,1,1,0,15.0
L01834,P0140,2026-02-10,4,0,0,0,12.0
L01834,P0193,2026-02-10,5,0,0,0,12.0
L02572,P0087,2026-02-10,1,0,0,0,15.0
L02572,P0154,2026-02-10,2,0,0,0,10.0
L02572,P0160,2026-02-10,3,0,0,0,15.0
L02572,P0053,2026-02-10,4,0,0,0,10.0
L02572,P0078,2026-02-10,5,0,0,0,10.0
L01035,P0208,2026-02-10,1,1,1,0,15.0
L01035,P0116,2026-02-10,2,1,1,1,12.0
L01035,P0011,2026-02-10,3,1,1,0,12.0
L01035,P0004,2026-02-10,4,1,1,0,12.0
L01035,P0017,2026-02-10,5,1,1,0,8.0
L01202,P0182,2026-02-10,1,0,0,0,15.0
L01202,P0098,2026-02-10,2,0,0,0,12.0
L01202,P0132,2026-02-10,3,1,1,1,10.0
L01202,P0013,2026-02-10,4,0,0,0,12.0
L01202,P0080,2026-02-10,5,0,0,0,15.0
L00980,P0172,2026-02-10,1,1,1,0,12.0
L00980,P0018,2026-02-10,2,0,0,0,12.0
L00980,P0073,2026-02-10,3,1,1,1,8.0
L00980,P0213,2026-02-10,4,0,0,0,10.0
L00980,P0031,2026-02-10,5,1,1,0,15.0
L02704,P0177,2026-02-10,1,1,1,0,15.0
L02704,P0039,2026-02-10,2,1,1,1,10.0
L02704,P0101,2026-02-10,3,1,1,0,12.0
L02704,P0088,2026-02-10,4,0,0,0,10.0
L02704,P0021,2026-02-10,5,1,1,0,15.0
L02879,P0116,2026-02-10,1,0,0,0,12.0
L02879,P0022,2026-02-10,2,0,0,0,15.0
L02879,P0053,2026-02-10,3,0,0,0,15.0
L02879,P0011,2026-02-10,4,0,0,0,12.0
L02879,P0017,2026-02-10,5,1,1,0,15.0
L02421,P0007,2026-02-10,1,0,0,0,10.0
L02421,P0090,2026-02-10,2,0,0,0,10.0
L02421,P0120,2026-02-10,3,1,1,0,8.0
L02421,P0081,2026-02-10,4,1,0,0,10.0
L02421,P0086,2026-02-10,5,1,1,1,12.0
L00173,P0019,2026-02-10,1,0,0,0,12.0
L00173,P0173,2026-02-10,2,0,0,0,15.0
L00173,P0058,2026-02-10,3,1,1,0,8.0
L00173,P0105,2026-02-10,4,0,0,0,12.0
L00173,P0110,2026-02-10,5,0,0,0,8.0
L01402,P0199,2026-02-11,1,1,1,1,10.0
L01402,P0025,2026-02-11,2,1,0,0,8.0
L01402,P0124,2026-02-11,3,1,1,1,10.0
L01402,P0196,2026-02-11,4,1,0,0,8.0
L01402,P0103,2026-02-11,5,0,0,0,15.0
L00463,P0050,2026-02-11,1,0,0,0,12.0
L00463,P0032,2026-02-11,2,1,1,0,10.0
L00463,P0025,2026-02-11,3,0,0,0,12.0
L00463,P0100,2026-02-11,4,0,0,0,15.0
L00463,P0061,2026-02-11,5,0,0,0,8.0
L00975,P0089,2026-02-11,1,1,1,0,15.0
L00975,P0034,2026-02-11,2,0,0,0,8.0
L00975,P0071,2026-02-11,3,0,0,0,8.0
L00975,P0187,2026-02-11,4,1,1,0,12.0
L00975,P0200,2026-02-11,5,1,1,0,15.0
L02921,P0091,2026-02-11,1,1,0,0,15.0
L02921,P0037,2026-02-11,2,1,1,1,8.0
L02921,P0024,2026-02-11,3,0,0,0,15.0
L02921,P0069,2026-02-11,4,0,0,0,10.0
L02921,P0165,2026-02-11,5,0,0,0,15.0
L00429,P0019,2026-02-11,1,1,1,0,10.0
L00429,P0114,2026-02-11,2,0,0,0,15.0
L00429,P0148,2026-02-11,3,1,1,1,12.0
L00429,P0097,2026-02-11,4,1,1,0,12.0
L00429,P0135,2026-02-11,5,1,0,0,8.0
L00410,P0197,2026-02-11,1,1,0,0,8.0
L00410,P0214,2026-02-11,2,0,0,0,10.0
L00410,P0201,2026-02-11,3,0,0,0,8.0
L00410,P0173,2026-02-11,4,0,0,0,15.0
L00410,P0058,2026-02-11,5,1,1,0,12.0
L01542,P0155,2026-02-11,1,0,0,0,15.0
L01542,P0084,2026-02-11,2,1,1,0,10.0
L01542,P0069,2026-02-11,3,0,0,0,15.0
L01542,P0165,2026-02-11,4,1,0,0,15.0
L01542,P0037,2026-02-11,5,0,0,0,10.0
L00205,P0180,2026-02-11,1,1,1,0,8.0
L00205,P0083,2026-02-11,2,0,0,0,8.0
L00205,P0010,2026-02-11,3,1,1,0,10.0
L00205,P0047,2026-02-11,4,0,0,0,12.0
L00205,P0003,2026-02-11,5,0,0,0,8.0
L00403,P0155,2026-02-11,1,1,1,1,15.0
L00403,P0091,2026-02-11,2,1,1,1,12.0
L00403,P0084,2026-02-11,3,1,1,0,10.0
L00403,P0015,2026-02-11,4,1,1,0,8.0
L00403,P0037,2026-02-11,5,0,0,0,12.0
L00676,P0214,2026-02-11,1,0,0,0,12.0
L00676,P0197,2026-02-11,2,0,0,0,8.0
L00676,P0171,2026-02-11,3,0,0,0,12.0
L00676,P0019,2026-02-11,4,0,0,0,12.0
L00676,P0058,2026-02-11,5,0,0,0,8.0
L00179,P0010,2026-02-11,1,1,1,1,10.0
L00179,P0117,2026-02-11,2,0,0,0,15.0
L00179,P0112,2026-02-11,3,0,0,0,15.0
L00179,P0188,2026-02-11,4,1,1,1,12.0
L00179,P0195,2026-02-11,5,1,1,0,12.0
L00397,P0191,2026-02-11,1,0,0,0,12.0
L00397,P0064,2026-02-11,2,0,0,0,8.0
L00397,P0118,2026-02-11,3,1,1,0,10.0
L00397,P0095,2026-02-11,4,1,1,1,15.0
L00397,P0137,2026-02-11,5,0,0,0,8.0
L02401,P0193,2026-02-11,1,1,1,1,8.0
L02401,P0150,2026-02-11,2,1,1,1,15.0
L02401,P0078,2026-02-11,3,0,0,0,12.0
L02401,P0218,2026-02-11,4,1,1,1,8.0
L02401,P0017,2026-02-11,5,0,0,0,15.0
L01240,P0127,2026-02-11,1,1,1,0,10.0
L01240,P0171,2026-02-11,2,0,0,0,12.0
L01240,P0114,2026-02-11,3,1,1,1,12.0
L01240,P0019,2026-02-11,4,0,0,0,15.0
L01240,P0058,2026-02-11,5,0,0,0,10.0
L00602,P0106,2026-02-11,1,1,1,1,10.0
L00602,P0175,2026-02-11,2,1,1,1,8.0
L00602,P0062,2026-02-11,3,1,1,0,12.0
L00602,P0173,2026-02-11,4,0,0,0,8.0
L00602,P0049,2026-02-11,5,0,0,0,15.0
L00987,P0099,2026-02-11,1,0,0,0,12.0
L00987,P0038,2026-02-11,2,1,0,0,12.0
L00987,P0111,2026-02-11,3,1,1,0,15.0
L00987,P0094,2026-02-11,4,1,1,0,12.0
L00987,P0193,2026-02-11,5,1,1,1,12.0
L02027,P0010,2026-02-11,1,0,0,0,15.0
L02027,P0109,2026-02-11,2,1,1,1,12.0
L02027,P0117,2026-02-11,3,0,0,0,8.0
L02027,P0195,2026-02-11,4,0,0,0,8.0
L02027,P0112,2026-02-11,5,1,1,0,15.0
L00665,P0106,2026-02-11,1,0,0,0,12.0
L00665,P0070,2026-02-11,2,1,1,0,12.0
L00665,P0173,2026-02-11,3,0,0,0,15.0
L00665,P0049,2026-02-11,4,1,1,0,12.0
L00665,P0110,2026-02-11,5,0,0,0,10.0
L00365,P0091,2026-02-12,1,1,1,0,10.0
L00365,P0155,2026-02-12,2,1,1,0,8.0
L00365,P0216,2026-02-12,3,1,1,0,10.0
L00365,P0024,2026-02-12,4,0,0,0,15.0
L00365,P0037,2026-02-12,5,0,0,0,8.0
L01495,P0128,2026-02-12,1,1,1,0,12.0
L01495,P0103,2026-02-12,2,1,0,0,15.0
L01495,P0044,2026-02-12,3,0,0,0,8.0
L01495,P0147,2026-02-12,4,0,0,0,12.0
L01495,P0056,2026-02-12,5,1,1,0,15.0
L01522,P0085,2026-02-12,1,0,0,0,8.0
L01522,P0149,2026-02-12,2,1,0,0,12.0
L01522,P0066,2026-02-12,3,1,1,1,10.0
L01522,P0164,2026-02-12,4,0,0,0,10.0
L01522,P0020,2026-02-12,5,1,0,0,10.0
L00558,P0171,2026-02-12,1,1,1,0,10.0
L00558,P0204,2026-02-12,2,0,0,0,8.0
L00558,P0197,2026-02-12,3,0,0,0,12.0
L00558,P0042,2026-02-12,4,1,1,0,15.0
L00558,P0143,2026-02-12,5,0,0,0,12.0
L01873,P0030,2026-02-12,1,1,1,0,15.0
L01873,P0166,2026-02-12,2,0,0,0,12.0
L01873,P0200,2026-02-12,3,1,1,1,10.0
L01873,P0077,2026-02-12,4,1,1,0,12.0
L01873,P0206,2026-02-12,5,1,0,0,12.0
L02718,P0174,2026-02-12,1,1,1,0,8.0
L02718,P0187,2026-02-12,2,1,1,0,8.0
L02718,P0119,2026-02-12,3,0,0,0,8.0
L02718,P0026,2026-02-12,4,0,0,0,15.0
L02718,P0057,2026-02-12,5,1,1,1,15.0
L01545,P0079,2026-02-12,1,1,0,0,15.0
L01545,P0213,2026-02-12,2,1,1,0,15.0
L01545,P0035,2026-02-12,3,1,0,0,10.0
L01545,P0118,2026-02-12,4,1,0,0,10.0
L01545,P0031,2026-02-12,5,1,1,0,15.0
L02892,P0119,2026-02-12,1,0,0,0,10.0
L02892,P0187,2026-02-12,2,1,1,0,15.0
L02892,P0003,2026-02-12,3,1,1,0,8.0
L02892,P0026,2026-02-12,4,0,0,0,15.0
L02892,P0057,2026-02-12,5,0,0,0,8.0
L02635,P0058,2026-02-12,1,1,1,0,8.0
L02635,P0173,2026-02-12,2,0,0,0,8.0
L02635,P0031,2026-02-12,3,1,1,0,12.0
L02635,P0105,2026-02-12,4,1,1,0,8.0
L02635,P0135,2026-02-12,5,1,0,0,10.0
L01669,P0182,2026-02-12,1,1,1,0,8.0
L01669,P0190,2026-02-12,2,1,1,1,8.0
L01669,P0121,2026-02-12,3,1,1,1,10.0
L01669,P0217,2026-02-12,4,1,1,0,15.0
L01669,P0013,2026-02-12,5,0,0,0,8.0
L01898,P0162,2026-02-12,1,1,0,0,10.0
L01898,P0182,2026-02-12,2,1,0,0,10.0
L01898,P0132,2026-02-12,3,0,0,0,8.0
L01898,P0013,2026-02-12,4,1,1,0,12.0
L01898,P0217,2026-02-12,5,0,0,0,12.0
L02532,P0219,2026-02-12,1,0,0,0,8.0
L02532,P0207,2026-02-12,2,1,1,0,8.0
L02532,P0195,2026-02-12,3,0,0,0,12.0
L02532,P0047,2026-02-12,4,0,0,0,15.0
L02532,P0209,2026-02-12,5,0,0,0,8.0
L02497,P0131,2026-02-12,1,0,0,0,10.0
L02497,P0167,2026-02-12,2,1,0,0,8.0
L02497,P0008,2026-02-12,3,1,1,0,8.0
L02497,P0111,2026-02-12,4,1,0,0,12.0
L02497,P0158,2026-02-12,5,0,0,0,15.0
L02380,P0066,2026-02-12,1,1,0,0,8.0
L02380,P0014,2026-02-12,2,0,0,0,12.0
L02380,P0149,2026-02-12,3,0,0,0,8.0
L02380,P0164,2026-02-12,4,1,1,1,10.0
L02380,P0115,2026-02-12,5,0,0,0,12.0
L02509,P0008,2026-02-12,1,1,0,0,12.0
L02509,P0131,2026-02-12,2,0,0,0,12.0
L02509,P0193,2026-02-12,3,0,0,0,12.0
L02509,P0140,2026-02-12,4,1,1,1,15.0
L02509,P0111,2026-02-12,5,1,1,0,8.0
L01273,P0036,2026-02-12,1,0,0,0,10.0
L01273,P0140,2026-02-12,2,0,0,0,10.0
L01273,P0094,2026-02-12,3,1,1,0,12.0
L01273,P0111,2026-02-12,4,1,1,0,8.0
L01273,P0158,2026-02-12,5,1,1,1,15.0
L01422,P0125,2026-02-12,1,0,0,0,12.0
L01422,P0210,2026-02-12,2,1,0,0,10.0
L01422,P0020,2026-02-12,3,0,0,0,10.0
L01422,P0022,2026-02-12,4,0,0,0,8.0
L01422,P0011,2026-02-12,5,0,0,0,15.0
L00653,P0174,2026-02-12,1,1,1,0,8.0
L00653,P0026,2026-02-12,2,0,0,0,12.0
L00653,P0003,2026-02-12,3,0,0,0,8.0
L00653,P0001,2026-02-12,4,0,0,0,10.0
L00653,P0057,2026-02-12,5,0,0,0,12.0
L02101,P0198,2026-02-12,1,1,0,0,10.0
L02101,P0072,2026-02-12,2,0,0,0,12.0
L02101,P0174,2026-02-12,3,0,0,0,15.0
L02101,P0187,2026-02-12,4,1,1,0,10.0
L02101,P0200,2026-02-12,5,1,1,1,8.0
L00082,P0180,2026-02-12,1,0,0,0,10.0
L00082,P0005,2026-02-12,2,0,0,0,8.0
L00082,P0010,2026-02-12,3,0,0,0,8.0
L00082,P0209,2026-02-12,4,0,0,0,10.0
L00082,P0047,2026-02-12,5,0,0,0,12.0
L00251,P0068,2026-02-12,1,0,0,0,10.0
L00251,P0029,2026-02-12,2,0,0,0,15.0
L00251,P0181,2026-02-12,3,0,0,0,8.0
L00251,P0153,2026-02-12,4,1,1,0,15.0
L00251,P0114,2026-02-12,5,1,0,0,8.0
L02345,P0120,2026-02-12,1,1,1,1,10.0
L02345,P0108,2026-02-12,2,1,0,0,8.0
L02345,P0138,2026-02-12,3,0,0,0,8.0
L02345,P0124,2026-02-12,4,0,0,0,8.0
L02345,P0006,2026-02-12,5,0,0,0,15.0
L01568,P0010,2026-02-13,1,1,1,0,10.0
L01568,P0117,2026-02-13,2,0,0,0,15.0
L01568,P0195,2026-02-13,3,1,1,1,12.0
L01568,P0188,2026-02-13,4,0,0,0,8.0
L01568,P0033,2026-02-13,5,0,0,0,12.0
L00718,P0160,2026-02-13,1,0,0,0,10.0
L00718,P0087,2026-02-13,2,1,0,0,10.0
L00718,P0154,2026-02-13,3,0,0,0,12.0
L00718,P0017,2026-02-13,4,0,0,0,10.0
L00718,P0053,2026-02-13,5,1,0,0,8.0
L02197,P0012,2026-02-13,1,1,1,0,15.0
L02197,P0009,2026-02-13,2,1,1,1,8.0
L02197,P0060,2026-02-13,3,1,1,1,15.0
L02197,P0072,2026-02-13,4,1,1,1,10.0
L02197,P0027,2026-02-13,5,1,1,0,15.0
L01127,P0041,2026-02-13,1,1,1,0,12.0
L01127,P0111,2026-02-13,2,1,1,0,10.0
L01127,P0140,2026-02-13,3,1,0,0,10.0
L01127,P0008,2026-02-13,4,1,1,0,15.0
L01127,P0028,2026-02-13,5,1,1,1,8.0
L01119,P0211,2026-02-13,1,1,1,1,12.0
L01119,P0033,2026-02-13,2,0,0,0,8.0
L01119,P0198,2026-02-13,3,1,1,1,15.0
L01119,P0071,2026-02-13,4,1,1,0,15.0
L01119,P0174,2026-02-13,5,1,0,0,15.0
L01699,P0054,2026-02-13,1,1,1,0,15.0
L01699,P0082,2026-02-13,2,1,1,0,10.0
L01699,P0136,2026-02-13,3,1,1,1,10.0
L01699,P0116,2026-02-13,4,1,1,0,12.0
L01699,P0124,2026-02-13,5,0,0,0,15.0
L00612,P0014,2026-02-13,1,0,0,0,8.0
L00612,P0085,2026-02-13,2,0,0,0,10.0
L00612,P0067,2026-02-13,3,1,0,0,12.0
L00612,P0063,2026-02-13,4,1,1,0,12.0
L00612,P0020,2026-02-13,5,1,1,1,12.0
L02574,P0084,2026-02-13,1,0,0,0,12.0
L02574,P0216,2026-02-13,2,0,0,0,10.0
L02574,P0165,2026-02-13,3,0,0,0,10.0
L02574,P0069,2026-02-13,4,0,0,0,12.0
L02574,P0037,2026-02-13,5,0,0,0,12.0
L01167,P0215,2026-02-13,1,1,1,0,10.0
L01167,P0003,2026-02-13,2,1,1,0,12.0
L01167,P0123,2026-02-13,3,0,0,0,15.0
L01167,P0119,2026-02-13,4,0,0,0,15.0
L01167,P0187,2026-02-13,5,1,1,0,15.0
L01193,P0010,2026-02-13,1,0,0,0,8.0
L01193,P0209,2026-02-13,2,0,0,0,15.0
L01193,P0112,2026-02-13,3,0,0,0,12.0
L01193,P0047,2026-02-13,4,0,0,0,15.0
L01193,P0195,2026-02-13,5,0,0,0,8.0
L02293,P0202,2026-02-13,1,1,1,1,8.0
